29,3,0,22,7,0,0,
28,4,0,19,9,0,0,
30,4,0,26,4,0,0,
31,3,0,20,11,0,0,
28,5,0,16,12,0,0,
29,2,0,28,1,0,0,
32,5,0,14,14,4,0,
34,7,0,28,6,0,0,
35,7,0,31,4,0,0,
31,4,0,13,18,0,0,
33,4,0,28,5,0,0,
32,2,0,16,16,0,0,
31,4,0,14,17,0,0,
31,3,0,21,10,0,0,
35,3,0,28,0,7,0,
37,3,0,18,19,0,0,
23,7,0,13,10,0,0,
33,1,0,33,0,0,0,
35,2,0,18,17,0,0,
41,6,4,25,9,0,3,
30,4,0,28,2,0,0,
29,5,0,11,18,0,0,
33,5,2,10,21,0,0,
32,5,1,29,1,1,0,
31,5,0,12,19,0,0,
